english_name,indonesian_name,is_dangerous
Potassium Chloride Blend,Kalium Klorida Blend,False
Potassium Glutamate,Kalium Glutamate,False
Hydrogenated Citrate Oil,Hydrogenated Sitrat Minyak,False
Hydroxy Citrate,Hydroxy Sitrat,False
Propyl Glutamate Oil,Propyl Glutamate Minyak,False
Hydroxy Stearate,Hydroxy Stearate,False
Ethyl Stearate,Ethyl Stearate,False
Poly Chloride Blend,Poly Klorida Blend,False
Ethyl Chloride,Ethyl Klorida,False
Propyl Carbonate Blend,Propyl Karbonat Blend,False
Magnesium Stearate Copolymer,Magnesium Stearate Copolymer,False
Butyl Glutamate,Butyl Glutamate,False
Ethyl Chloride,Ethyl Klorida,False
Sodium Carbonate,Natrium Karbonat,False
PPG Carbonate Complex,PPG Karbonat Complex,False
PPG Palmitate Blend,PPG Palmitate Blend,False
Acrylate Stearate Solution,Acrylate Stearate Solution,False
Isopropyl Glutamate,Isopropyl Glutamate,False
Potassium Benzoate Complex,Kalium Benzoat Complex,False
Propyl Oxide,Propyl Oksida,False
Calcium Chloride,Kalsium Klorida,False
Calcium Lactate Extract,Kalsium Lactate Ekstrak,False
Poly Laurate,Poly Laurate,False
Potassium Benzoate,Kalium Benzoat,False
Propyl Sulfate Copolymer,Propyl Sulfat Copolymer,False
Poly Phosphate,Poly Fosfat,False
Calcium Citrate,Kalsium Sitrat,False
Poly Glycol Blend,Poly Glycol Blend,False
Potassium Benzoate,Kalium Benzoat,False
Sodium Palmitate,Natrium Palmitate,False
Butyl Laurate Blend,Butyl Laurate Blend,False
Hydroxy Stearate,Hydroxy Stearate,False
Acrylate Sulfate Blend,Acrylate Sulfat Blend,False
Propyl Citrate,Propyl Sitrat,False
Potassium Chloride Derivative,Kalium Klorida Derivative,False
Acrylate Lactate,Acrylate Lactate,False
Potassium Palmitate,Kalium Palmitate,False
Sodium Laurate Derivative,Natrium Laurate Derivative,False
PEG Chloride,PEG Klorida,False
Magnesium Benzoate Oil,Magnesium Benzoat Minyak,False
Hydrogenated Lactate,Hydrogenated Lactate,False
PPG Citrate,PPG Sitrat,False
Acrylate Glycol,Acrylate Glycol,False
Calcium Phosphate,Kalsium Fosfat,False
Propyl Lactate Copolymer,Propyl Lactate Copolymer,False
Calcium Glutamate,Kalsium Glutamate,False
Butyl Glutamate,Butyl Glutamate,False
Hydroxy Stearate,Hydroxy Stearate,False
Potassium Citrate Oil,Kalium Sitrat Minyak,False
PEG Stearate,PEG Stearate,False
Butyl Glutamate Solution,Butyl Glutamate Solution,False
Propyl Citrate Compound,Propyl Sitrat Compound,False
Potassium Silicate,Kalium Silicate,False
Hydroxy Sulfate Solution,Hydroxy Sulfat Solution,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Potassium Laurate,Kalium Laurate,False
Magnesium Stearate,Magnesium Stearate,False
Propyl Citrate,Propyl Sitrat,False
Isopropyl Lactate Copolymer,Isopropyl Lactate Copolymer,False
Potassium Carbonate,Kalium Karbonat,False
PPG Phosphate,PPG Fosfat,False
Hydroxy Stearate,Hydroxy Stearate,False
Ethyl Glycol,Ethyl Glycol,False
Potassium Carbonate,Kalium Karbonat,False
Ethyl Oxide,Ethyl Oksida,False
Hydroxy Silicate,Hydroxy Silicate,False
Calcium Silicate Complex,Kalsium Silicate Complex,False
Calcium Sulfate Compound,Kalsium Sulfat Compound,False
Hydroxy Citrate,Hydroxy Sitrat,False
Ethyl Glycol,Ethyl Glycol,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Hydroxy Glycol,Hydroxy Glycol,False
Propyl Glutamate,Propyl Glutamate,False
Poly Lactate,Poly Lactate,False
Acrylate Lactate,Acrylate Lactate,False
Propyl Stearate,Propyl Stearate,False
Potassium Citrate,Kalium Sitrat,False
Potassium Carbonate,Kalium Karbonat,False
Butyl Glutamate,Butyl Glutamate,False
Hydrogenated Phosphate Extract,Hydrogenated Fosfat Ekstrak,False
Calcium Palmitate,Kalsium Palmitate,False
Hydrogenated Carbonate Copolymer,Hydrogenated Karbonat Copolymer,False
Ethyl Stearate Complex,Ethyl Stearate Complex,False
Propyl Carbonate,Propyl Karbonat,False
PPG Sulfate,PPG Sulfat,False
Potassium Oxide,Kalium Oksida,False
Isopropyl Glycol,Isopropyl Glycol,False
Acrylate Glycol,Acrylate Glycol,False
Poly Phosphate,Poly Fosfat,False
Butyl Citrate,Butyl Sitrat,False
PPG Citrate Blend,PPG Sitrat Blend,False
Acrylate Benzoate,Acrylate Benzoat,False
Poly Silicate Complex,Poly Silicate Complex,False
Acrylate Glutamate Compound,Acrylate Glutamate Compound,False
Sodium Chloride,Natrium Klorida,False
Isopropyl Laurate Compound,Isopropyl Laurate Compound,False
Acrylate Citrate,Acrylate Sitrat,False
Ethyl Stearate Oil,Ethyl Stearate Minyak,False
Potassium Glutamate,Kalium Glutamate,False
Butyl Lactate,Butyl Lactate,False
Hydrogenated Citrate Blend,Hydrogenated Sitrat Blend,False
PPG Oxide,PPG Oksida,False
Butyl Silicate,Butyl Silicate,False
Sodium Laurate,Natrium Laurate,False
Ethyl Carbonate Compound,Ethyl Karbonat Compound,False
Isopropyl Silicate,Isopropyl Silicate,False
Acrylate Glutamate Complex,Acrylate Glutamate Complex,False
Propyl Sulfate,Propyl Sulfat,False
Acrylate Stearate,Acrylate Stearate,False
Acrylate Lactate,Acrylate Lactate,False
Propyl Glycol,Propyl Glycol,False
Acrylate Lactate,Acrylate Lactate,False
Isopropyl Chloride Complex,Isopropyl Klorida Complex,False
Calcium Carbonate,Kalsium Karbonat,False
Hydroxy Benzoate,Hydroxy Benzoat,False
PEG Sulfate Derivative,PEG Sulfat Derivative,False
Hydroxy Palmitate Derivative,Hydroxy Palmitate Derivative,False
Butyl Stearate,Butyl Stearate,False
Isopropyl Glutamate Solution,Isopropyl Glutamate Solution,False
Potassium Chloride,Kalium Klorida,False
Isopropyl Glutamate,Isopropyl Glutamate,False
Magnesium Lactate Copolymer,Magnesium Lactate Copolymer,False
Sodium Stearate,Natrium Stearate,False
Poly Laurate,Poly Laurate,False
PEG Phosphate,PEG Fosfat,False
Butyl Laurate,Butyl Laurate,False
Hydrogenated Glutamate Extract,Hydrogenated Glutamate Ekstrak,False
Acrylate Silicate Extract,Acrylate Silicate Ekstrak,False
Calcium Carbonate Extract,Kalsium Karbonat Ekstrak,False
Isopropyl Chloride,Isopropyl Klorida,False
Sodium Phosphate,Natrium Fosfat,False
Propyl Citrate,Propyl Sitrat,False
Poly Stearate,Poly Stearate,False
Poly Palmitate,Poly Palmitate,False
Potassium Sulfate,Kalium Sulfat,False
Hydrogenated Stearate,Hydrogenated Stearate,False
PPG Chloride,PPG Klorida,False
Butyl Chloride,Butyl Klorida,False
Propyl Benzoate Oil,Propyl Benzoat Minyak,False
Sodium Lactate,Natrium Lactate,False
Magnesium Sulfate Extract,Magnesium Sulfat Ekstrak,False
Poly Glutamate Derivative,Poly Glutamate Derivative,False
Magnesium Carbonate Derivative,Magnesium Karbonat Derivative,False
Ethyl Silicate,Ethyl Silicate,False
Magnesium Citrate,Magnesium Sitrat,False
Poly Benzoate,Poly Benzoat,False
PEG Palmitate,PEG Palmitate,False
Butyl Phosphate Solution,Butyl Fosfat Solution,False
PEG Stearate Extract,PEG Stearate Ekstrak,False
Hydroxy Glutamate,Hydroxy Glutamate,False
Ethyl Phosphate,Ethyl Fosfat,False
Calcium Sulfate,Kalsium Sulfat,False
Acrylate Stearate,Acrylate Stearate,False
Hydrogenated Silicate,Hydrogenated Silicate,False
Propyl Chloride,Propyl Klorida,False
Butyl Oxide,Butyl Oksida,False
Poly Glycol Complex,Poly Glycol Complex,False
Sodium Citrate Derivative,Natrium Sitrat Derivative,False
Propyl Laurate,Propyl Laurate,False
Butyl Carbonate,Butyl Karbonat,False
Poly Sulfate,Poly Sulfat,False
Hydrogenated Phosphate Compound,Hydrogenated Fosfat Compound,False
Ethyl Phosphate,Ethyl Fosfat,False
Potassium Stearate,Kalium Stearate,False
Ethyl Laurate,Ethyl Laurate,False
Propyl Laurate Compound,Propyl Laurate Compound,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Hydrogenated Benzoate Oil,Hydrogenated Benzoat Minyak,False
Acrylate Silicate,Acrylate Silicate,False
Poly Chloride Copolymer,Poly Klorida Copolymer,False
Propyl Palmitate Compound,Propyl Palmitate Compound,False
PPG Phosphate,PPG Fosfat,False
Sodium Sulfate,Natrium Sulfat,False
Magnesium Palmitate,Magnesium Palmitate,False
Poly Palmitate,Poly Palmitate,False
Propyl Chloride,Propyl Klorida,False
Isopropyl Lactate,Isopropyl Lactate,False
Potassium Palmitate,Kalium Palmitate,False
PEG Glycol Blend,PEG Glycol Blend,False
PPG Glycol,PPG Glycol,False
Magnesium Citrate Derivative,Magnesium Sitrat Derivative,False
PEG Phosphate,PEG Fosfat,False
Isopropyl Citrate Oil,Isopropyl Sitrat Minyak,False
PPG Citrate,PPG Sitrat,False
Acrylate Benzoate,Acrylate Benzoat,False
Ethyl Citrate,Ethyl Sitrat,False
Calcium Benzoate,Kalsium Benzoat,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Magnesium Chloride,Magnesium Klorida,False
Butyl Chloride,Butyl Klorida,False
Potassium Carbonate,Kalium Karbonat,False
Propyl Lactate Derivative,Propyl Lactate Derivative,False
PEG Benzoate Complex,PEG Benzoat Complex,False
Sodium Laurate,Natrium Laurate,False
Poly Palmitate,Poly Palmitate,False
Hydrogenated Carbonate Copolymer,Hydrogenated Karbonat Copolymer,False
Hydroxy Citrate Oil,Hydroxy Sitrat Minyak,False
Ethyl Stearate,Ethyl Stearate,False
PEG Chloride Derivative,PEG Klorida Derivative,False
Ethyl Sulfate,Ethyl Sulfat,False
Butyl Oxide,Butyl Oksida,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Ethyl Benzoate,Ethyl Benzoat,False
Butyl Chloride,Butyl Klorida,False
Poly Phosphate Copolymer,Poly Fosfat Copolymer,False
Sodium Oxide,Natrium Oksida,False
Propyl Glutamate,Propyl Glutamate,False
Calcium Oxide,Kalsium Oksida,False
Hydroxy Stearate Oil,Hydroxy Stearate Minyak,False
Isopropyl Laurate,Isopropyl Laurate,False
Ethyl Palmitate,Ethyl Palmitate,False
Isopropyl Oxide,Isopropyl Oksida,False
Ethyl Phosphate Derivative,Ethyl Fosfat Derivative,False
Magnesium Carbonate Solution,Magnesium Karbonat Solution,False
PEG Lactate,PEG Lactate,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
Hydrogenated Laurate Blend,Hydrogenated Laurate Blend,False
Butyl Benzoate Solution,Butyl Benzoat Solution,False
Hydroxy Carbonate Blend,Hydroxy Karbonat Blend,False
PPG Sulfate,PPG Sulfat,False
Magnesium Phosphate Blend,Magnesium Fosfat Blend,False
Ethyl Silicate,Ethyl Silicate,False
Potassium Citrate Solution,Kalium Sitrat Solution,False
Isopropyl Stearate,Isopropyl Stearate,False
Poly Palmitate,Poly Palmitate,False
Magnesium Silicate,Magnesium Silicate,False
Poly Lactate Copolymer,Poly Lactate Copolymer,False
Calcium Benzoate Solution,Kalsium Benzoat Solution,False
Magnesium Silicate,Magnesium Silicate,False
Magnesium Carbonate,Magnesium Karbonat,False
PEG Phosphate,PEG Fosfat,False
Butyl Glutamate Solution,Butyl Glutamate Solution,False
Magnesium Stearate,Magnesium Stearate,False
Magnesium Glycol,Magnesium Glycol,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Isopropyl Carbonate,Isopropyl Karbonat,False
Propyl Sulfate,Propyl Sulfat,False
Calcium Lactate,Kalsium Lactate,False
Hydroxy Benzoate Copolymer,Hydroxy Benzoat Copolymer,False
Calcium Silicate Extract,Kalsium Silicate Ekstrak,False
PPG Glycol Extract,PPG Glycol Ekstrak,False
Ethyl Citrate,Ethyl Sitrat,False
Sodium Phosphate Oil,Natrium Fosfat Minyak,False
Ethyl Citrate Extract,Ethyl Sitrat Ekstrak,False
Calcium Silicate Compound,Kalsium Silicate Compound,False
Ethyl Laurate,Ethyl Laurate,False
Hydroxy Chloride,Hydroxy Klorida,False
Butyl Lactate,Butyl Lactate,False
Ethyl Benzoate Blend,Ethyl Benzoat Blend,False
Butyl Sulfate,Butyl Sulfat,False
Propyl Chloride,Propyl Klorida,False
Isopropyl Glutamate Extract,Isopropyl Glutamate Ekstrak,False
Butyl Glutamate,Butyl Glutamate,False
Isopropyl Chloride,Isopropyl Klorida,False
Hydrogenated Sulfate Derivative,Hydrogenated Sulfat Derivative,False
Magnesium Glycol,Magnesium Glycol,False
Propyl Lactate,Propyl Lactate,False
Acrylate Sulfate,Acrylate Sulfat,False
Potassium Benzoate Derivative,Kalium Benzoat Derivative,False
Magnesium Palmitate,Magnesium Palmitate,False
Ethyl Chloride,Ethyl Klorida,False
PPG Citrate,PPG Sitrat,False
Potassium Citrate,Kalium Sitrat,False
Butyl Carbonate Extract,Butyl Karbonat Ekstrak,False
Magnesium Lactate,Magnesium Lactate,False
Hydrogenated Glycol,Hydrogenated Glycol,False
PPG Silicate,PPG Silicate,False
Sodium Oxide,Natrium Oksida,False
Propyl Oxide,Propyl Oksida,False
Propyl Chloride,Propyl Klorida,False
Hydroxy Silicate,Hydroxy Silicate,False
PPG Palmitate,PPG Palmitate,False
Hydroxy Chloride,Hydroxy Klorida,False
Hydrogenated Carbonate Oil,Hydrogenated Karbonat Minyak,False
PPG Benzoate Compound,PPG Benzoat Compound,False
PEG Silicate Complex,PEG Silicate Complex,False
Hydrogenated Glutamate Blend,Hydrogenated Glutamate Blend,False
Calcium Citrate Blend,Kalsium Sitrat Blend,False
Hydrogenated Palmitate,Hydrogenated Palmitate,False
Propyl Benzoate,Propyl Benzoat,False
Calcium Glutamate,Kalsium Glutamate,False
PPG Palmitate Compound,PPG Palmitate Compound,False
Butyl Laurate,Butyl Laurate,False
Acrylate Phosphate Copolymer,Acrylate Fosfat Copolymer,False
Butyl Glutamate Copolymer,Butyl Glutamate Copolymer,False
Acrylate Sulfate Copolymer,Acrylate Sulfat Copolymer,False
Acrylate Glycol Solution,Acrylate Glycol Solution,False
Propyl Phosphate,Propyl Fosfat,False
Butyl Chloride,Butyl Klorida,False
PPG Laurate,PPG Laurate,False
Potassium Sulfate,Kalium Sulfat,False
PEG Carbonate,PEG Karbonat,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Calcium Oxide,Kalsium Oksida,False
Propyl Glycol Compound,Propyl Glycol Compound,False
Magnesium Laurate,Magnesium Laurate,False
Calcium Glutamate,Kalsium Glutamate,False
Acrylate Chloride,Acrylate Klorida,False
Hydrogenated Silicate Derivative,Hydrogenated Silicate Derivative,False
Calcium Glycol Complex,Kalsium Glycol Complex,False
Butyl Benzoate,Butyl Benzoat,False
Butyl Palmitate,Butyl Palmitate,False
Butyl Oxide,Butyl Oksida,False
Poly Silicate,Poly Silicate,False
Potassium Citrate,Kalium Sitrat,False
Acrylate Carbonate Compound,Acrylate Karbonat Compound,False
Acrylate Palmitate,Acrylate Palmitate,False
Isopropyl Citrate,Isopropyl Sitrat,False
Potassium Lactate Solution,Kalium Lactate Solution,False
PEG Glutamate,PEG Glutamate,False
Sodium Chloride,Natrium Klorida,False
Hydroxy Glycol,Hydroxy Glycol,False
PEG Oxide,PEG Oksida,False
Ethyl Lactate Oil,Ethyl Lactate Minyak,False
Isopropyl Phosphate,Isopropyl Fosfat,False
Hydroxy Silicate,Hydroxy Silicate,False
Butyl Citrate Solution,Butyl Sitrat Solution,False
PPG Laurate,PPG Laurate,False
Poly Laurate Blend,Poly Laurate Blend,False
PPG Chloride Solution,PPG Klorida Solution,False
Poly Glutamate,Poly Glutamate,False
PEG Stearate Copolymer,PEG Stearate Copolymer,False
PEG Chloride,PEG Klorida,False
PPG Carbonate Blend,PPG Karbonat Blend,False
Hydrogenated Laurate Solution,Hydrogenated Laurate Solution,False
PPG Laurate Compound,PPG Laurate Compound,False
Hydroxy Benzoate,Hydroxy Benzoat,False
Potassium Lactate,Kalium Lactate,False
Ethyl Palmitate,Ethyl Palmitate,False
Magnesium Sulfate Compound,Magnesium Sulfat Compound,False
Propyl Chloride Extract,Propyl Klorida Ekstrak,False
Sodium Sulfate,Natrium Sulfat,False
Potassium Glutamate Complex,Kalium Glutamate Complex,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Acrylate Stearate,Acrylate Stearate,False
PEG Carbonate,PEG Karbonat,False
Potassium Citrate,Kalium Sitrat,False
Calcium Sulfate,Kalsium Sulfat,False
Magnesium Lactate,Magnesium Lactate,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
Hydroxy Carbonate,Hydroxy Karbonat,False
Calcium Chloride,Kalsium Klorida,False
Potassium Chloride,Kalium Klorida,False
Acrylate Glutamate,Acrylate Glutamate,False
PEG Stearate,PEG Stearate,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Calcium Lactate,Kalsium Lactate,False
Poly Benzoate,Poly Benzoat,False
Hydrogenated Glutamate,Hydrogenated Glutamate,False
Acrylate Citrate,Acrylate Sitrat,False
Ethyl Citrate,Ethyl Sitrat,False
Magnesium Benzoate,Magnesium Benzoat,False
Propyl Carbonate,Propyl Karbonat,False
Ethyl Phosphate,Ethyl Fosfat,False
Magnesium Lactate,Magnesium Lactate,False
Ethyl Oxide,Ethyl Oksida,False
Magnesium Palmitate,Magnesium Palmitate,False
PPG Sulfate,PPG Sulfat,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Magnesium Glutamate,Magnesium Glutamate,False
PPG Silicate Compound,PPG Silicate Compound,False
Calcium Chloride Solution,Kalsium Klorida Solution,False
PPG Sulfate Compound,PPG Sulfat Compound,False
Hydrogenated Stearate Copolymer,Hydrogenated Stearate Copolymer,False
PPG Carbonate,PPG Karbonat,False
Propyl Stearate Compound,Propyl Stearate Compound,False
PEG Palmitate,PEG Palmitate,False
Potassium Carbonate Complex,Kalium Karbonat Complex,False
Hydrogenated Glutamate,Hydrogenated Glutamate,False
Hydroxy Laurate Complex,Hydroxy Laurate Complex,False
Hydroxy Chloride Oil,Hydroxy Klorida Minyak,False
Poly Benzoate Solution,Poly Benzoat Solution,False
Ethyl Oxide,Ethyl Oksida,False
Sodium Laurate,Natrium Laurate,False
Magnesium Palmitate,Magnesium Palmitate,False
Acrylate Laurate Copolymer,Acrylate Laurate Copolymer,False
Hydrogenated Lactate Copolymer,Hydrogenated Lactate Copolymer,False
Potassium Glutamate,Kalium Glutamate,False
Isopropyl Laurate,Isopropyl Laurate,False
Acrylate Phosphate Complex,Acrylate Fosfat Complex,False
PPG Silicate,PPG Silicate,False
Butyl Citrate Blend,Butyl Sitrat Blend,False
Poly Lactate Solution,Poly Lactate Solution,False
Butyl Sulfate Copolymer,Butyl Sulfat Copolymer,False
Propyl Chloride Copolymer,Propyl Klorida Copolymer,False
PEG Stearate,PEG Stearate,False
Magnesium Carbonate Compound,Magnesium Karbonat Compound,False
PPG Chloride Extract,PPG Klorida Ekstrak,False
Propyl Benzoate,Propyl Benzoat,False
Hydroxy Lactate,Hydroxy Lactate,False
Propyl Chloride,Propyl Klorida,False
PEG Stearate Compound,PEG Stearate Compound,False
Acrylate Sulfate,Acrylate Sulfat,False
Propyl Citrate,Propyl Sitrat,False
Magnesium Chloride,Magnesium Klorida,False
Propyl Oxide,Propyl Oksida,False
Sodium Oxide,Natrium Oksida,False
Potassium Silicate,Kalium Silicate,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Butyl Sulfate Blend,Butyl Sulfat Blend,False
Magnesium Oxide,Magnesium Oksida,False
Calcium Lactate,Kalsium Lactate,False
Sodium Laurate,Natrium Laurate,False
Hydrogenated Glycol Compound,Hydrogenated Glycol Compound,False
Propyl Benzoate,Propyl Benzoat,False
Propyl Glutamate,Propyl Glutamate,False
PPG Glutamate Oil,PPG Glutamate Minyak,False
Poly Citrate,Poly Sitrat,False
Calcium Sulfate,Kalsium Sulfat,False
Poly Carbonate Derivative,Poly Karbonat Derivative,False
Magnesium Lactate,Magnesium Lactate,False
Calcium Lactate,Kalsium Lactate,False
Sodium Laurate,Natrium Laurate,False
Hydroxy Silicate,Hydroxy Silicate,False
Potassium Benzoate,Kalium Benzoat,False
Propyl Silicate,Propyl Silicate,False
Sodium Stearate Derivative,Natrium Stearate Derivative,False
PPG Phosphate,PPG Fosfat,False
Magnesium Chloride,Magnesium Klorida,False
Hydroxy Benzoate,Hydroxy Benzoat,False
Hydrogenated Citrate,Hydrogenated Sitrat,False
Isopropyl Laurate Solution,Isopropyl Laurate Solution,False
Isopropyl Silicate,Isopropyl Silicate,False
Ethyl Stearate,Ethyl Stearate,False
Hydrogenated Silicate Solution,Hydrogenated Silicate Solution,False
Butyl Glutamate,Butyl Glutamate,False
PPG Phosphate,PPG Fosfat,False
Magnesium Sulfate,Magnesium Sulfat,False
Acrylate Glutamate Compound,Acrylate Glutamate Compound,False
Poly Silicate,Poly Silicate,False
Acrylate Laurate Copolymer,Acrylate Laurate Copolymer,False
Sodium Benzoate,Natrium Benzoat,False
PPG Phosphate,PPG Fosfat,False
Propyl Stearate,Propyl Stearate,False
PEG Citrate,PEG Sitrat,False
Isopropyl Chloride Solution,Isopropyl Klorida Solution,False
Magnesium Palmitate Derivative,Magnesium Palmitate Derivative,False
Potassium Glycol,Kalium Glycol,False
Hydroxy Laurate Blend,Hydroxy Laurate Blend,False
Magnesium Palmitate Extract,Magnesium Palmitate Ekstrak,False
PEG Palmitate,PEG Palmitate,False
Acrylate Benzoate,Acrylate Benzoat,False
Hydroxy Carbonate Complex,Hydroxy Karbonat Complex,False
Sodium Chloride,Natrium Klorida,False
Isopropyl Sulfate Extract,Isopropyl Sulfat Ekstrak,False
Propyl Sulfate,Propyl Sulfat,False
Ethyl Silicate,Ethyl Silicate,False
Ethyl Oxide,Ethyl Oksida,False
Hydrogenated Phosphate Blend,Hydrogenated Fosfat Blend,False
Magnesium Oxide Extract,Magnesium Oksida Ekstrak,False
Propyl Citrate,Propyl Sitrat,False
PEG Glycol Extract,PEG Glycol Ekstrak,False
Hydrogenated Carbonate Complex,Hydrogenated Karbonat Complex,False
Poly Benzoate,Poly Benzoat,False
Calcium Oxide Extract,Kalsium Oksida Ekstrak,False
Ethyl Palmitate,Ethyl Palmitate,False
Butyl Benzoate Solution,Butyl Benzoat Solution,False
Butyl Palmitate,Butyl Palmitate,False
Sodium Glutamate,Natrium Glutamate,False
Sodium Sulfate,Natrium Sulfat,False
Butyl Glutamate Copolymer,Butyl Glutamate Copolymer,False
Propyl Benzoate Solution,Propyl Benzoat Solution,False
Isopropyl Lactate,Isopropyl Lactate,False
Magnesium Benzoate,Magnesium Benzoat,False
Sodium Phosphate Complex,Natrium Fosfat Complex,False
Calcium Glycol Blend,Kalsium Glycol Blend,False
Poly Stearate,Poly Stearate,False
Potassium Phosphate,Kalium Fosfat,False
Poly Silicate Compound,Poly Silicate Compound,False
PPG Oxide Copolymer,PPG Oksida Copolymer,False
Calcium Glutamate Copolymer,Kalsium Glutamate Copolymer,False
Propyl Chloride Oil,Propyl Klorida Minyak,False
Ethyl Citrate,Ethyl Sitrat,False
Potassium Stearate,Kalium Stearate,False
Acrylate Chloride Complex,Acrylate Klorida Complex,False
Magnesium Oxide,Magnesium Oksida,False
PPG Oxide Compound,PPG Oksida Compound,False
PEG Sulfate Oil,PEG Sulfat Minyak,False
Propyl Glycol,Propyl Glycol,False
Potassium Carbonate Blend,Kalium Karbonat Blend,False
Sodium Lactate Copolymer,Natrium Lactate Copolymer,False
PEG Carbonate Derivative,PEG Karbonat Derivative,False
Magnesium Phosphate,Magnesium Fosfat,False
Propyl Sulfate,Propyl Sulfat,False
PPG Laurate Blend,PPG Laurate Blend,False
PPG Glutamate,PPG Glutamate,False
Ethyl Phosphate,Ethyl Fosfat,False
Isopropyl Silicate,Isopropyl Silicate,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
PPG Silicate,PPG Silicate,False
Hydroxy Palmitate,Hydroxy Palmitate,False
PEG Silicate,PEG Silicate,False
Isopropyl Silicate,Isopropyl Silicate,False
Hydroxy Silicate Blend,Hydroxy Silicate Blend,False
Butyl Silicate,Butyl Silicate,False
Calcium Laurate Compound,Kalsium Laurate Compound,False
Propyl Citrate,Propyl Sitrat,False
Magnesium Laurate Derivative,Magnesium Laurate Derivative,False
Propyl Silicate,Propyl Silicate,False
Acrylate Glycol,Acrylate Glycol,False
Hydroxy Citrate,Hydroxy Sitrat,False
Butyl Carbonate Derivative,Butyl Karbonat Derivative,False
Acrylate Chloride,Acrylate Klorida,False
Butyl Phosphate,Butyl Fosfat,False
PEG Oxide,PEG Oksida,False
PEG Benzoate,PEG Benzoat,False
Sodium Lactate Oil,Natrium Lactate Minyak,False
Acrylate Citrate,Acrylate Sitrat,False
Isopropyl Stearate Solution,Isopropyl Stearate Solution,False
Propyl Stearate,Propyl Stearate,False
Calcium Phosphate,Kalsium Fosfat,False
Ethyl Oxide,Ethyl Oksida,False
Acrylate Laurate Derivative,Acrylate Laurate Derivative,False
Hydrogenated Glutamate Copolymer,Hydrogenated Glutamate Copolymer,False
Poly Benzoate,Poly Benzoat,False
Calcium Lactate,Kalsium Lactate,False
PEG Glutamate Blend,PEG Glutamate Blend,False
Magnesium Silicate,Magnesium Silicate,False
Sodium Carbonate,Natrium Karbonat,False
Butyl Palmitate,Butyl Palmitate,False
Calcium Lactate,Kalsium Lactate,False
Calcium Stearate,Kalsium Stearate,False
Hydrogenated Glutamate,Hydrogenated Glutamate,False
Hydrogenated Laurate Blend,Hydrogenated Laurate Blend,False
Butyl Silicate Compound,Butyl Silicate Compound,False
Sodium Glycol Compound,Natrium Glycol Compound,False
Propyl Glutamate,Propyl Glutamate,False
PPG Carbonate Compound,PPG Karbonat Compound,False
Calcium Glutamate,Kalsium Glutamate,False
Acrylate Phosphate,Acrylate Fosfat,False
Hydroxy Benzoate,Hydroxy Benzoat,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Poly Carbonate,Poly Karbonat,False
Butyl Glycol Copolymer,Butyl Glycol Copolymer,False
Magnesium Laurate,Magnesium Laurate,False
Isopropyl Silicate,Isopropyl Silicate,False
Isopropyl Chloride,Isopropyl Klorida,False
Magnesium Carbonate,Magnesium Karbonat,False
Acrylate Laurate,Acrylate Laurate,False
PEG Benzoate Compound,PEG Benzoat Compound,False
Isopropyl Stearate,Isopropyl Stearate,False
Isopropyl Carbonate,Isopropyl Karbonat,False
Magnesium Oxide Extract,Magnesium Oksida Ekstrak,False
Butyl Palmitate,Butyl Palmitate,False
Isopropyl Glycol,Isopropyl Glycol,False
Poly Lactate,Poly Lactate,False
Calcium Benzoate,Kalsium Benzoat,False
Ethyl Glutamate,Ethyl Glutamate,False
Calcium Glycol Oil,Kalsium Glycol Minyak,False
Potassium Phosphate,Kalium Fosfat,False
Poly Glycol,Poly Glycol,False
Magnesium Lactate Extract,Magnesium Lactate Ekstrak,False
Calcium Citrate,Kalsium Sitrat,False
Sodium Glycol,Natrium Glycol,False
Poly Glutamate Oil,Poly Glutamate Minyak,False
Ethyl Stearate,Ethyl Stearate,False
Butyl Citrate Derivative,Butyl Sitrat Derivative,False
Hydrogenated Glutamate Oil,Hydrogenated Glutamate Minyak,False
Sodium Lactate,Natrium Lactate,False
Calcium Laurate Solution,Kalsium Laurate Solution,False
PEG Stearate,PEG Stearate,False
Butyl Laurate Blend,Butyl Laurate Blend,False
Ethyl Laurate Solution,Ethyl Laurate Solution,False
Potassium Oxide,Kalium Oksida,False
Hydroxy Citrate,Hydroxy Sitrat,False
Isopropyl Glycol,Isopropyl Glycol,False
Sodium Glutamate Extract,Natrium Glutamate Ekstrak,False
Calcium Glutamate,Kalsium Glutamate,False
Hydroxy Lactate Blend,Hydroxy Lactate Blend,False
PPG Carbonate,PPG Karbonat,False
